user_id,R,F,M,user_type
888873,0.0,0.0,1,潜力活跃用户
888900,0.0,0.0,1,潜力活跃用户
888915,0.0,0.0,1,潜力活跃用户
889156,0.0,0.0,1,潜力活跃用户
889233,0.0,0.0,1,潜力活跃用户
889279,0.0,0.0,1,潜力活跃用户
889298,0.0,0.0,1,潜力活跃用户
889307,0.0,0.0,1,潜力活跃用户
889463,0.0,0.0,1,潜力活跃用户
889553,0.0,0.0,1,潜力活跃用户
889715,0.0,0.0,1,潜力活跃用户
889790,0.0,0.0,1,潜力活跃用户
889861,0.0,0.0,1,潜力活跃用户
889910,0.0,0.0,1,潜力活跃用户
889948,0.0,0.0,1,潜力活跃用户
890138,0.0,0.0,1,潜力活跃用户
890245,0.0,0.0,1,潜力活跃用户
890311,0.0,0.0,1,潜力活跃用户
890370,0.0,0.0,1,潜力活跃用户
890471,0.0,0.0,1,潜力活跃用户
890732,0.0,0.0,1,潜力活跃用户
890944,0.0,0.0,1,潜力活跃用户
890950,0.0,0.0,1,潜力活跃用户
891012,0.0,0.0,1,潜力活跃用户
891081,0.0,0.0,1,潜力活跃用户
891095,0.0,0.0,1,潜力活跃用户
891161,0.0,0.0,1,潜力活跃用户
891237,0.0,0.0,1,潜力活跃用户
891320,0.0,0.0,1,潜力活跃用户
891445,0.0,0.0,1,潜力活跃用户
891524,0.0,0.0,1,潜力活跃用户
891639,0.0,0.0,1,潜力活跃用户
891643,0.0,0.0,1,潜力活跃用户
891662,0.0,0.0,1,潜力活跃用户
891698,0.0,0.0,1,潜力活跃用户
891831,0.0,0.0,1,潜力活跃用户
891983,0.0,0.0,1,潜力活跃用户
892262,0.0,0.0,1,潜力活跃用户
892270,0.0,0.0,1,潜力活跃用户
892308,0.0,0.0,1,潜力活跃用户
892470,0.0,0.0,1,潜力活跃用户
892479,0.0,0.0,1,潜力活跃用户
892651,0.0,0.0,2,潜力活跃用户
892731,0.0,0.0,1,潜力活跃用户
892758,0.0,0.0,1,潜力活跃用户
892963,0.0,0.0,1,潜力活跃用户
893106,0.0,0.0,1,潜力活跃用户
893135,0.0,0.0,1,潜力活跃用户
893176,0.0,0.0,1,潜力活跃用户
893311,0.0,0.0,1,潜力活跃用户
893333,0.0,0.0,1,潜力活跃用户
893346,0.0,0.0,1,潜力活跃用户
893366,0.0,0.0,1,潜力活跃用户
893429,0.0,0.0,1,潜力活跃用户
893474,0.0,0.0,1,潜力活跃用户
893515,0.0,0.0,1,潜力活跃用户
893533,0.0,0.0,1,潜力活跃用户
893642,0.0,0.0,1,潜力活跃用户
893799,0.0,0.0,1,潜力活跃用户
893878,0.0,0.0,1,潜力活跃用户
894068,0.0,0.0,1,潜力活跃用户
894290,0.0,0.0,1,潜力活跃用户
894460,0.0,0.0,1,潜力活跃用户
894517,0.0,0.0,1,潜力活跃用户
894696,0.0,0.0,1,潜力活跃用户
894824,0.0,0.0,1,潜力活跃用户
894846,0.0,0.0,1,潜力活跃用户
894859,0.0,0.0,1,潜力活跃用户
894878,0.0,0.0,1,潜力活跃用户
894903,0.0,0.0,1,潜力活跃用户
894957,0.0,0.0,1,潜力活跃用户
895014,0.0,0.0,1,潜力活跃用户
895066,0.0,0.0,1,潜力活跃用户
895105,0.0,0.0,1,潜力活跃用户
895396,0.0,0.0,1,潜力活跃用户
895398,0.0,0.0,1,潜力活跃用户
895418,0.0,0.0,1,潜力活跃用户
895561,0.0,0.0,1,潜力活跃用户
895620,0.0,0.0,1,潜力活跃用户
895743,0.0,0.0,1,潜力活跃用户
895876,0.0,0.0,1,潜力活跃用户
895953,0.0,0.0,1,潜力活跃用户
895972,0.0,0.0,1,潜力活跃用户
896127,0.0,0.0,1,潜力活跃用户
896207,0.0,0.0,1,潜力活跃用户
896208,0.0,0.0,1,潜力活跃用户
896458,0.0,0.0,1,潜力活跃用户
896465,0.0,0.0,1,潜力活跃用户
896537,0.0,0.0,1,潜力活跃用户
896719,0.0,0.0,1,潜力活跃用户
896739,0.0,0.0,1,潜力活跃用户
896835,0.0,0.0,1,潜力活跃用户
896906,0.0,0.0,1,潜力活跃用户
896912,0.0,0.0,1,潜力活跃用户
897042,0.0,0.0,1,潜力活跃用户
897160,0.0,0.0,1,潜力活跃用户
897257,0.0,0.0,1,潜力活跃用户
897543,0.0,0.0,1,潜力活跃用户
897678,0.0,0.0,1,潜力活跃用户
897768,0.0,0.0,1,潜力活跃用户
897887,0.0,0.0,1,潜力活跃用户
897955,0.0,0.0,1,潜力活跃用户
898039,0.0,0.0,1,潜力活跃用户
898068,0.0,0.0,1,潜力活跃用户
898069,0.0,0.0,1,潜力活跃用户
898120,0.0,0.0,1,潜力活跃用户
898277,0.0,0.0,1,潜力活跃用户
898347,0.0,0.0,1,潜力活跃用户
898376,0.0,0.0,1,潜力活跃用户
898414,0.0,0.0,1,潜力活跃用户
898523,0.0,0.0,1,潜力活跃用户
898571,0.0,0.0,1,潜力活跃用户
898965,0.0,0.0,1,潜力活跃用户
899038,0.0,0.0,1,潜力活跃用户
899294,0.0,0.0,1,潜力活跃用户
899389,0.0,0.0,1,潜力活跃用户
899643,0.0,0.0,1,潜力活跃用户
899671,0.0,0.0,1,潜力活跃用户
899878,0.0,0.0,1,潜力活跃用户
900080,0.0,0.0,1,潜力活跃用户
900097,0.0,0.0,1,潜力活跃用户
900228,0.0,0.0,1,潜力活跃用户
900449,0.0,0.0,1,潜力活跃用户
900837,4.0,1.0,1,潜力活跃用户
900978,0.0,0.0,1,潜力活跃用户
900985,0.0,0.0,1,潜力活跃用户
901063,0.0,0.0,1,潜力活跃用户
901141,0.0,0.0,1,潜力活跃用户
901187,0.0,0.0,1,潜力活跃用户
901257,0.0,0.0,1,潜力活跃用户
901270,0.0,0.0,1,潜力活跃用户
901289,0.0,0.0,1,潜力活跃用户
901329,0.0,0.0,1,潜力活跃用户
901414,0.0,0.0,1,潜力活跃用户
901603,0.0,0.0,1,潜力活跃用户
901833,0.0,0.0,1,潜力活跃用户
901934,0.0,0.0,1,潜力活跃用户
901941,0.0,0.0,1,潜力活跃用户
902009,0.0,0.0,1,潜力活跃用户
902025,0.0,0.0,1,潜力活跃用户
902045,0.0,0.0,1,潜力活跃用户
902161,0.0,0.0,1,潜力活跃用户
902180,0.0,0.0,1,潜力活跃用户
902248,0.0,0.0,1,潜力活跃用户
902249,0.0,0.0,1,潜力活跃用户
902394,0.0,0.0,1,潜力活跃用户
902725,0.0,0.0,1,潜力活跃用户
902760,0.0,0.0,1,潜力活跃用户
902824,0.0,0.0,1,潜力活跃用户
902850,0.0,0.0,1,潜力活跃用户
903005,0.0,0.0,1,潜力活跃用户
903014,0.0,0.0,1,潜力活跃用户
903029,0.0,0.0,1,潜力活跃用户
903053,0.0,0.0,1,潜力活跃用户
903077,0.0,0.0,1,潜力活跃用户
903092,0.0,0.0,1,潜力活跃用户
903118,0.0,0.0,1,潜力活跃用户
903145,0.0,0.0,1,潜力活跃用户
903156,0.0,0.0,1,潜力活跃用户
903210,0.0,0.0,1,潜力活跃用户
903280,0.0,0.0,1,潜力活跃用户
903537,0.0,0.0,1,潜力活跃用户
903660,0.0,0.0,1,潜力活跃用户
903721,0.0,0.0,1,潜力活跃用户
903791,0.0,0.0,1,潜力活跃用户
903793,0.0,0.0,1,潜力活跃用户
903807,0.0,0.0,1,潜力活跃用户
903846,0.0,0.0,1,潜力活跃用户
904280,0.0,0.0,1,潜力活跃用户
904349,0.0,0.0,1,潜力活跃用户
904621,0.0,0.0,1,潜力活跃用户
904650,0.0,0.0,1,潜力活跃用户
904901,0.0,0.0,1,潜力活跃用户
904943,0.0,0.0,1,潜力活跃用户
904968,0.0,0.0,1,潜力活跃用户
905027,0.0,0.0,1,潜力活跃用户
905028,0.0,0.0,1,潜力活跃用户
905542,0.0,0.0,1,潜力活跃用户
905555,0.0,0.0,1,潜力活跃用户
905838,0.0,0.0,1,潜力活跃用户
905959,0.0,0.0,1,潜力活跃用户
906141,0.0,0.0,1,潜力活跃用户
906175,0.0,0.0,1,潜力活跃用户
906313,0.0,0.0,1,潜力活跃用户
906513,0.0,0.0,1,潜力活跃用户
906922,0.0,0.0,1,潜力活跃用户
907008,0.0,0.0,1,潜力活跃用户
907220,0.0,0.0,1,潜力活跃用户
907230,0.0,0.0,1,潜力活跃用户
907344,0.0,0.0,1,潜力活跃用户
907423,0.0,0.0,1,潜力活跃用户
907485,0.0,0.0,1,潜力活跃用户
907507,0.0,0.0,1,潜力活跃用户
907689,0.0,0.0,1,潜力活跃用户
907749,0.0,0.0,1,潜力活跃用户
907784,0.0,0.0,1,潜力活跃用户
907792,0.0,0.0,1,潜力活跃用户
907867,0.0,0.0,1,潜力活跃用户
907929,0.0,0.0,1,潜力活跃用户
908383,0.0,0.0,1,潜力活跃用户
908387,0.0,0.0,1,潜力活跃用户
908588,0.0,0.0,1,潜力活跃用户
908685,0.0,0.0,1,潜力活跃用户
908725,0.0,0.0,1,潜力活跃用户
908868,0.0,0.0,1,潜力活跃用户
908928,0.0,0.0,1,潜力活跃用户
908930,0.0,0.0,1,潜力活跃用户
909029,0.0,0.0,1,潜力活跃用户
909295,0.0,0.0,1,潜力活跃用户
909337,0.0,0.0,1,潜力活跃用户
909366,0.0,0.0,1,潜力活跃用户
909483,0.0,0.0,1,潜力活跃用户
909653,0.0,0.0,1,潜力活跃用户
909766,0.0,0.0,1,潜力活跃用户
909842,0.0,0.0,1,潜力活跃用户
909864,0.0,0.0,1,潜力活跃用户
910544,0.0,0.0,1,潜力活跃用户
910688,0.0,0.0,1,潜力活跃用户
910850,0.0,0.0,1,潜力活跃用户
910942,0.0,0.0,1,潜力活跃用户
910969,0.0,0.0,1,潜力活跃用户
911134,0.0,0.0,1,潜力活跃用户
911189,0.0,0.0,1,潜力活跃用户
911245,0.0,0.0,1,潜力活跃用户
911273,0.0,0.0,1,潜力活跃用户
911531,0.0,0.0,1,潜力活跃用户
911728,0.0,0.0,1,潜力活跃用户
911774,0.0,0.0,1,潜力活跃用户
911790,0.0,0.0,1,潜力活跃用户
911868,0.0,0.0,1,潜力活跃用户
912194,0.0,0.0,1,潜力活跃用户
912471,0.0,0.0,1,潜力活跃用户
912570,0.0,0.0,1,潜力活跃用户
912640,0.0,0.0,1,潜力活跃用户
912750,0.0,0.0,1,潜力活跃用户
912813,0.0,0.0,1,潜力活跃用户
912892,0.0,0.0,1,潜力活跃用户
912932,0.0,0.0,1,潜力活跃用户
913017,0.0,0.0,1,潜力活跃用户
913046,0.0,0.0,1,潜力活跃用户
913266,0.0,0.0,1,潜力活跃用户
913290,0.0,0.0,1,潜力活跃用户
913314,0.0,0.0,1,潜力活跃用户
913573,0.0,0.0,1,潜力活跃用户
913574,0.0,0.0,1,潜力活跃用户
913599,0.0,0.0,1,潜力活跃用户
913657,0.0,0.0,1,潜力活跃用户
913772,0.0,0.0,1,潜力活跃用户
913781,0.0,0.0,1,潜力活跃用户
913844,0.0,0.0,1,潜力活跃用户
913913,0.0,0.0,1,潜力活跃用户
914014,0.0,0.0,1,潜力活跃用户
914246,0.0,0.0,1,潜力活跃用户
914457,0.0,0.0,1,潜力活跃用户
914638,0.0,0.0,1,潜力活跃用户
915217,0.0,0.0,1,潜力活跃用户
915409,0.0,0.0,1,潜力活跃用户
915568,0.0,0.0,1,潜力活跃用户
915575,0.0,0.0,1,潜力活跃用户
915685,0.0,0.0,1,潜力活跃用户
915703,0.0,0.0,1,潜力活跃用户
915718,0.0,0.0,1,潜力活跃用户
915785,0.0,0.0,1,潜力活跃用户
915832,0.0,0.0,1,潜力活跃用户
916028,0.0,0.0,1,潜力活跃用户
916102,0.0,0.0,1,潜力活跃用户
916283,0.0,0.0,1,潜力活跃用户
916362,0.0,0.0,1,潜力活跃用户
916378,0.0,0.0,1,潜力活跃用户
916457,0.0,0.0,1,潜力活跃用户
916493,0.0,0.0,1,潜力活跃用户
916570,0.0,0.0,1,潜力活跃用户
916654,0.0,0.0,1,潜力活跃用户
916679,0.0,0.0,1,潜力活跃用户
916776,0.0,0.0,1,潜力活跃用户
916911,0.0,0.0,1,潜力活跃用户
916951,0.0,0.0,1,潜力活跃用户
917127,0.0,0.0,1,潜力活跃用户
917171,0.0,0.0,1,潜力活跃用户
917212,0.0,0.0,1,潜力活跃用户
917241,0.0,0.0,1,潜力活跃用户
917262,0.0,0.0,1,潜力活跃用户
917289,0.0,0.0,1,潜力活跃用户
917291,0.0,0.0,1,潜力活跃用户
917321,0.0,0.0,1,潜力活跃用户
917399,0.0,0.0,1,潜力活跃用户
917517,0.0,0.0,1,潜力活跃用户
917681,0.0,0.0,1,潜力活跃用户
917722,0.0,0.0,1,潜力活跃用户
917831,0.0,0.0,1,潜力活跃用户
917919,0.0,0.0,1,潜力活跃用户
917973,0.0,0.0,1,潜力活跃用户
918096,0.0,0.0,1,潜力活跃用户
918143,0.0,0.0,1,潜力活跃用户
918170,0.0,0.0,1,潜力活跃用户
918235,0.0,0.0,1,潜力活跃用户
918292,0.0,0.0,1,潜力活跃用户
918490,0.0,0.0,1,潜力活跃用户
918524,0.0,0.0,1,潜力活跃用户
918571,0.0,0.0,1,潜力活跃用户
918645,0.0,0.0,1,潜力活跃用户
918697,0.0,0.0,1,潜力活跃用户
918702,0.0,0.0,1,潜力活跃用户
918879,0.0,0.0,1,潜力活跃用户
919090,0.0,0.0,1,潜力活跃用户
919390,0.0,0.0,1,潜力活跃用户
919460,0.0,0.0,1,潜力活跃用户
919476,0.0,0.0,1,潜力活跃用户
919497,0.0,0.0,1,潜力活跃用户
919502,0.0,0.0,1,潜力活跃用户
919588,0.0,0.0,1,潜力活跃用户
919935,0.0,0.0,1,潜力活跃用户
919984,0.0,0.0,1,潜力活跃用户
920067,0.0,0.0,1,潜力活跃用户
920175,0.0,0.0,1,潜力活跃用户
920248,0.0,0.0,1,潜力活跃用户
920338,0.0,0.0,1,潜力活跃用户
920403,0.0,0.0,1,潜力活跃用户
920479,0.0,0.0,1,潜力活跃用户
920677,0.0,0.0,1,潜力活跃用户
920804,0.0,0.0,1,潜力活跃用户
920899,0.0,0.0,1,潜力活跃用户
921031,0.0,0.0,1,潜力活跃用户
921086,6.0,1.0,1,沉睡流失用户
921335,0.0,0.0,1,潜力活跃用户
921412,0.0,0.0,1,潜力活跃用户
921418,0.0,0.0,1,潜力活跃用户
921601,0.0,0.0,1,潜力活跃用户
921888,0.0,0.0,1,潜力活跃用户
921975,0.0,0.0,1,潜力活跃用户
922033,0.0,0.0,1,潜力活跃用户
922343,0.0,0.0,1,潜力活跃用户
922400,0.0,0.0,1,潜力活跃用户
922545,0.0,0.0,1,潜力活跃用户
922692,0.0,0.0,1,潜力活跃用户
922721,0.0,0.0,1,潜力活跃用户
922823,0.0,0.0,1,潜力活跃用户
922860,0.0,0.0,1,潜力活跃用户
923238,0.0,0.0,1,潜力活跃用户
923280,0.0,0.0,1,潜力活跃用户
923288,0.0,0.0,1,潜力活跃用户
923402,0.0,0.0,1,潜力活跃用户
923415,3.0,1.0,1,潜力活跃用户
923424,0.0,0.0,1,潜力活跃用户
923713,0.0,0.0,1,潜力活跃用户
923750,0.0,0.0,1,潜力活跃用户
923890,0.0,0.0,1,潜力活跃用户
923980,0.0,0.0,1,潜力活跃用户
924493,0.0,0.0,1,潜力活跃用户
924792,0.0,0.0,1,潜力活跃用户
924909,0.0,0.0,1,潜力活跃用户
924984,0.0,0.0,1,潜力活跃用户
925023,0.0,0.0,1,潜力活跃用户
925129,0.0,0.0,1,潜力活跃用户
925205,0.0,0.0,1,潜力活跃用户
925246,0.0,0.0,1,潜力活跃用户
925494,0.0,0.0,1,潜力活跃用户
925497,0.0,0.0,1,潜力活跃用户
925630,0.0,0.0,1,潜力活跃用户
925665,0.0,0.0,1,潜力活跃用户
925705,0.0,0.0,1,潜力活跃用户
925869,0.0,0.0,1,潜力活跃用户
925983,0.0,0.0,1,潜力活跃用户
926144,0.0,0.0,1,潜力活跃用户
926149,0.0,0.0,1,潜力活跃用户
926227,0.0,0.0,1,潜力活跃用户
926379,0.0,0.0,1,潜力活跃用户
926492,0.0,0.0,1,潜力活跃用户
926510,0.0,0.0,1,潜力活跃用户
926547,0.0,0.0,1,潜力活跃用户
926805,0.0,0.0,1,潜力活跃用户
926829,0.0,0.0,1,潜力活跃用户
927014,0.0,0.0,1,潜力活跃用户
927024,0.0,0.0,1,潜力活跃用户
927275,0.0,0.0,1,潜力活跃用户
927421,0.0,0.0,1,潜力活跃用户
927569,0.0,0.0,1,潜力活跃用户
927773,0.0,0.0,1,潜力活跃用户
927819,0.0,0.0,1,潜力活跃用户
927856,0.0,0.0,1,潜力活跃用户
928001,0.0,0.0,1,潜力活跃用户
928042,0.0,0.0,1,潜力活跃用户
928127,0.0,0.0,1,潜力活跃用户
928193,0.0,0.0,1,潜力活跃用户
928286,0.0,0.0,1,潜力活跃用户
928634,0.0,0.0,1,潜力活跃用户
928676,0.0,0.0,1,潜力活跃用户
928720,0.0,0.0,1,潜力活跃用户
928739,0.0,0.0,1,潜力活跃用户
929041,0.0,0.0,1,潜力活跃用户
929069,0.0,0.0,1,潜力活跃用户
929224,0.0,0.0,1,潜力活跃用户
929315,0.0,1.0,1,潜力活跃用户
929429,0.0,0.0,1,潜力活跃用户
929484,0.0,0.0,1,潜力活跃用户
929510,0.0,0.0,1,潜力活跃用户
929568,0.0,0.0,1,潜力活跃用户
929586,0.0,0.0,1,潜力活跃用户
929675,0.0,0.0,1,潜力活跃用户
929866,0.0,0.0,1,潜力活跃用户
929970,0.0,0.0,1,潜力活跃用户
930196,0.0,0.0,1,潜力活跃用户
930199,0.0,0.0,1,潜力活跃用户
930213,0.0,0.0,1,潜力活跃用户
930381,0.0,0.0,1,潜力活跃用户
930491,0.0,0.0,1,潜力活跃用户
930633,0.0,0.0,1,潜力活跃用户
930821,0.0,0.0,1,潜力活跃用户
930890,0.0,0.0,1,潜力活跃用户
930893,0.0,0.0,1,潜力活跃用户
931027,0.0,0.0,1,潜力活跃用户
931033,0.0,0.0,1,潜力活跃用户
931079,5.0,1.0,1,沉睡流失用户
931406,0.0,0.0,1,潜力活跃用户
931465,0.0,0.0,1,潜力活跃用户
931470,0.0,0.0,1,潜力活跃用户
931628,0.0,0.0,1,潜力活跃用户
931805,0.0,0.0,1,潜力活跃用户
931837,0.0,0.0,1,潜力活跃用户
931937,0.0,0.0,1,潜力活跃用户
931949,0.0,0.0,1,潜力活跃用户
932033,0.0,0.0,1,潜力活跃用户
932189,0.0,0.0,1,潜力活跃用户
932636,0.0,0.0,1,潜力活跃用户
932648,0.0,0.0,1,潜力活跃用户
933000,0.0,0.0,1,潜力活跃用户
933003,0.0,0.0,1,潜力活跃用户
933047,0.0,0.0,1,潜力活跃用户
933085,0.0,0.0,1,潜力活跃用户
933249,0.0,0.0,1,潜力活跃用户
933328,0.0,0.0,1,潜力活跃用户
933571,0.0,0.0,1,潜力活跃用户
933597,0.0,0.0,1,潜力活跃用户
933663,0.0,0.0,1,潜力活跃用户
934241,0.0,0.0,1,潜力活跃用户
934387,0.0,0.0,1,潜力活跃用户
934430,0.0,0.0,1,潜力活跃用户
934452,0.0,0.0,1,潜力活跃用户
934492,0.0,0.0,1,潜力活跃用户
934624,0.0,0.0,1,潜力活跃用户
934726,0.0,0.0,1,潜力活跃用户
934750,0.0,0.0,1,潜力活跃用户
934902,0.0,0.0,1,潜力活跃用户
934980,0.0,0.0,1,潜力活跃用户
934994,6.0,1.0,1,沉睡流失用户
935087,0.0,0.0,1,潜力活跃用户
935426,0.0,0.0,1,潜力活跃用户
935469,0.0,0.0,1,潜力活跃用户
935585,0.0,0.0,1,潜力活跃用户
935924,0.0,0.0,1,潜力活跃用户
936027,0.0,0.0,1,潜力活跃用户
936098,0.0,0.0,1,潜力活跃用户
936176,0.0,0.0,1,潜力活跃用户
936196,0.0,0.0,1,潜力活跃用户
936211,0.0,0.0,1,潜力活跃用户
936298,0.0,0.0,1,潜力活跃用户
936536,0.0,0.0,1,潜力活跃用户
936587,0.0,0.0,1,潜力活跃用户
936670,0.0,0.0,1,潜力活跃用户
936741,0.0,0.0,1,潜力活跃用户
937057,0.0,0.0,1,潜力活跃用户
937450,0.0,0.0,1,潜力活跃用户
937730,0.0,0.0,1,潜力活跃用户
937819,0.0,0.0,1,潜力活跃用户
937831,0.0,0.0,1,潜力活跃用户
938142,0.0,0.0,1,潜力活跃用户
938224,0.0,0.0,1,潜力活跃用户
938276,0.0,0.0,1,潜力活跃用户
938309,0.0,0.0,1,潜力活跃用户
938346,0.0,0.0,1,潜力活跃用户
938370,0.0,0.0,1,潜力活跃用户
938392,0.0,0.0,1,潜力活跃用户
938495,0.0,0.0,1,潜力活跃用户
938561,0.0,0.0,1,潜力活跃用户
938704,0.0,0.0,1,潜力活跃用户
938724,0.0,0.0,1,潜力活跃用户
939008,0.0,0.0,1,潜力活跃用户
939107,0.0,0.0,1,潜力活跃用户
939248,0.0,0.0,1,潜力活跃用户
939495,0.0,0.0,1,潜力活跃用户
939585,0.0,0.0,1,潜力活跃用户
939764,0.0,0.0,1,潜力活跃用户
939771,0.0,0.0,1,潜力活跃用户
939846,0.0,0.0,1,潜力活跃用户
939855,0.0,0.0,1,潜力活跃用户
939962,0.0,0.0,1,潜力活跃用户
939975,0.0,0.0,1,潜力活跃用户
940143,0.0,0.0,1,潜力活跃用户
940197,0.0,0.0,1,潜力活跃用户
940395,0.0,0.0,1,潜力活跃用户
940438,0.0,0.0,1,潜力活跃用户
940745,0.0,0.0,1,潜力活跃用户
941046,0.0,0.0,1,潜力活跃用户
941068,0.0,0.0,1,潜力活跃用户
941094,0.0,0.0,1,潜力活跃用户
941257,0.0,0.0,1,潜力活跃用户
941294,0.0,0.0,1,潜力活跃用户
941449,0.0,0.0,1,潜力活跃用户
941537,0.0,0.0,1,潜力活跃用户
941542,0.0,0.0,1,潜力活跃用户
941731,0.0,0.0,1,潜力活跃用户
941812,0.0,0.0,1,潜力活跃用户
941927,0.0,0.0,1,潜力活跃用户
942049,0.0,0.0,1,潜力活跃用户
942153,0.0,0.0,1,潜力活跃用户
942231,0.0,0.0,1,潜力活跃用户
942284,0.0,0.0,1,潜力活跃用户
942394,0.0,0.0,1,潜力活跃用户
942501,0.0,0.0,1,潜力活跃用户
942790,0.0,0.0,1,潜力活跃用户
942908,0.0,0.0,1,潜力活跃用户
942959,0.0,0.0,1,潜力活跃用户
943102,0.0,0.0,1,潜力活跃用户
943103,0.0,0.0,1,潜力活跃用户
943129,0.0,0.0,1,潜力活跃用户
943259,0.0,0.0,1,潜力活跃用户
943274,0.0,0.0,1,潜力活跃用户
943391,0.0,0.0,1,潜力活跃用户
943497,0.0,0.0,1,潜力活跃用户
943547,0.0,0.0,1,潜力活跃用户
943675,0.0,0.0,1,潜力活跃用户
943956,0.0,0.0,1,潜力活跃用户
944059,0.0,0.0,1,潜力活跃用户
944106,0.0,0.0,1,潜力活跃用户
944280,0.0,0.0,1,潜力活跃用户
944364,0.0,0.0,1,潜力活跃用户
944780,0.0,0.0,1,潜力活跃用户
944946,0.0,0.0,1,潜力活跃用户
945001,0.0,0.0,1,潜力活跃用户
945099,0.0,0.0,1,潜力活跃用户
945165,0.0,0.0,1,潜力活跃用户
945177,0.0,0.0,1,潜力活跃用户
945372,0.0,0.0,1,潜力活跃用户
945457,0.0,0.0,1,潜力活跃用户
945469,0.0,0.0,1,潜力活跃用户
945510,5.0,1.0,1,沉睡流失用户
945546,0.0,0.0,1,潜力活跃用户
945574,0.0,0.0,1,潜力活跃用户
945591,0.0,0.0,1,潜力活跃用户
945598,0.0,0.0,1,潜力活跃用户
946001,0.0,0.0,1,潜力活跃用户
946037,0.0,0.0,1,潜力活跃用户
946071,0.0,0.0,1,潜力活跃用户
946085,0.0,0.0,1,潜力活跃用户
946193,0.0,0.0,1,潜力活跃用户
946197,0.0,0.0,1,潜力活跃用户
946384,0.0,0.0,1,潜力活跃用户
946516,0.0,0.0,1,潜力活跃用户
946658,0.0,0.0,1,潜力活跃用户
946880,0.0,0.0,1,潜力活跃用户
947084,0.0,0.0,1,潜力活跃用户
947148,0.0,0.0,1,潜力活跃用户
947178,0.0,0.0,1,潜力活跃用户
947273,0.0,0.0,1,潜力活跃用户
947337,0.0,0.0,1,潜力活跃用户
947344,0.0,0.0,1,潜力活跃用户
947428,0.0,0.0,1,潜力活跃用户
947451,0.0,0.0,1,潜力活跃用户
947503,0.0,0.0,1,潜力活跃用户
947513,0.0,0.0,1,潜力活跃用户
947519,0.0,0.0,1,潜力活跃用户
947540,0.0,0.0,1,潜力活跃用户
947608,0.0,0.0,1,潜力活跃用户
947656,0.0,0.0,1,潜力活跃用户
947775,0.0,0.0,1,潜力活跃用户
947864,0.0,0.0,1,潜力活跃用户
947890,0.0,0.0,1,潜力活跃用户
947976,0.0,0.0,1,潜力活跃用户
948060,0.0,0.0,1,潜力活跃用户
948304,0.0,0.0,1,潜力活跃用户
948360,0.0,0.0,1,潜力活跃用户
948377,0.0,0.0,1,潜力活跃用户
948491,0.0,0.0,1,潜力活跃用户
948513,0.0,0.0,1,潜力活跃用户
948715,0.0,0.0,1,潜力活跃用户
948898,0.0,0.0,1,潜力活跃用户
948925,0.0,0.0,1,潜力活跃用户
948954,0.0,0.0,1,潜力活跃用户
949236,0.0,0.0,1,潜力活跃用户
949353,0.0,0.0,1,潜力活跃用户
949589,0.0,0.0,1,潜力活跃用户
949650,0.0,0.0,1,潜力活跃用户
949722,0.0,0.0,1,潜力活跃用户
950135,0.0,0.0,1,潜力活跃用户
950168,0.0,0.0,1,潜力活跃用户
950214,4.0,1.0,1,潜力活跃用户
950318,0.0,0.0,1,潜力活跃用户
950433,0.0,0.0,1,潜力活跃用户
950491,0.0,0.0,1,潜力活跃用户
950787,0.0,0.0,1,潜力活跃用户
950983,0.0,0.0,1,潜力活跃用户
951021,0.0,0.0,1,潜力活跃用户
951079,0.0,0.0,1,潜力活跃用户
951119,0.0,0.0,1,潜力活跃用户
951194,0.0,0.0,1,潜力活跃用户
951584,0.0,0.0,1,潜力活跃用户
951979,0.0,0.0,1,潜力活跃用户
952051,0.0,0.0,1,潜力活跃用户
952111,0.0,0.0,1,潜力活跃用户
952303,0.0,0.0,1,潜力活跃用户
952340,0.0,0.0,1,潜力活跃用户
952427,0.0,0.0,1,潜力活跃用户
952462,0.0,1.0,1,潜力活跃用户
952515,0.0,0.0,1,潜力活跃用户
952701,0.0,0.0,1,潜力活跃用户
952742,0.0,0.0,1,潜力活跃用户
952839,0.0,0.0,1,潜力活跃用户
952893,0.0,0.0,1,潜力活跃用户
952950,0.0,0.0,1,潜力活跃用户
953311,0.0,0.0,1,潜力活跃用户
953429,0.0,0.0,1,潜力活跃用户
953449,0.0,0.0,1,潜力活跃用户
953463,0.0,0.0,1,潜力活跃用户
953672,0.0,0.0,1,潜力活跃用户
953699,0.0,0.0,1,潜力活跃用户
953750,0.0,0.0,1,潜力活跃用户
953811,0.0,0.0,1,潜力活跃用户
953844,0.0,0.0,1,潜力活跃用户
953914,0.0,0.0,1,潜力活跃用户
953986,0.0,0.0,1,潜力活跃用户
954024,0.0,0.0,1,潜力活跃用户
954037,0.0,0.0,1,潜力活跃用户
954057,0.0,0.0,1,潜力活跃用户
954273,2.0,1.0,1,潜力活跃用户
954475,0.0,0.0,1,潜力活跃用户
954503,0.0,0.0,1,潜力活跃用户
954590,0.0,0.0,1,潜力活跃用户
954606,0.0,0.0,1,潜力活跃用户
954661,0.0,0.0,1,潜力活跃用户
954745,0.0,0.0,1,潜力活跃用户
954829,0.0,0.0,1,潜力活跃用户
954839,0.0,0.0,1,潜力活跃用户
954870,0.0,0.0,1,潜力活跃用户
955034,0.0,0.0,1,潜力活跃用户
955082,0.0,0.0,1,潜力活跃用户
